session_id has_booking
7675378553883284691 0
6982162524065911854 0
4972529842942034215 0
1108256075263968464 0
9014210550472007281 0
4183545229018819119 0
5086940904061216897 0
6699976298226614835 0
9017218205123340025 0
6764719387382245146 0
9097543481593131776 0
2133632626369804995 0
3140972383327142929 0
4223060531174084520 0
4993994330366658569 0
5804523811241828856 0
6372867030330789619 0
7980460035901466630 0
960292313001411101 0
5101113590761666484 0
3182066736690717999 0
8114394547044042023 0
3334394503166706646 0
5751232470685336517 0
643793694082027840 0
7572955985308874278 0
4630546613250268697 0
4447926772941280097 0
5686578870185844308 0
7752742767778646725 0
7187504471465417662 0
3222508904232803350 0
2603574834242771369 0
3797501803467823196 0
1030112835339116739 0
8594018919548029512 0
3437998049377000414 0
7241862699021534300 0
5505946227804057332 0
5369820872845615663 0
6195469744491254868 0
1558116317235375419 0
5955361943250889620 0
3966307204080378131 0
1876157466950620628 0
6053057712053677539 0
7903524843394009295 0
2541004509221508946 0
5463658115465313401 0
7368938609939775402 0
2214111625092633422 0
3387237085517382664 0
4329764479915520603 0
7751671870552888794 0
2646437153222542005 0
2736205509974469156 0
5809366999967639323 0
2133079796685248699 0
4659707770970409010 0
8819289358758778629 0
8441395247269079477 0
4430370737405294173 0
6990462887803089726 0
724651266834552929 0
1650400428771042206 0
6595574529216639558 0
7055873743278911025 0
1723524287335802832 0
2160776050610456539 0
2389908373170133444 0
5177678190030762128 0
1012601055572906307 0
6915108789091154987 0
1280936281400515985 0
1247232279698785893 0
6258709669912956227 0
7940705822626672659 0
622973922574831880 0
1943762235808167164 0
802636692039264375 0
4478781196892427488 0
6682871725734375362 0
875478826413433409 0
101711563558244138 0
3413397158563668189 0
3054937481853840299 0
6956160395009237154 0
3281611482938347641 0
3845623050676906126 0
424656589263220788 0
6194012242986819144 0
6234966252947847683 0
6235607262895749766 0
6940292886994674575 0
8406086137202553617 0
4002242623302324144 0
8185836717070807241 0
5014513742317247345 0
4949238027043904717 0
5850039488399147928 0
7257094338742181835 0
7661140060982333883 0
8194607218425682657 0
3872535088283656065 0
175037566778487870 0
847613337705500668 0
3695590740834258299 0
2949961396873926240 0
6579439411773094372 0
1460458363202866885 0
9166979466341668982 0
250262004740409077 0
4596171235395360844 0
90722773043889994 0
3862111769786416302 0
6782394305775369395 0
4861023173210926439 0
5616037148657448128 0
6678706165610662807 0
120057332498416325 0
2621705329658898052 0
6022541177123068366 0
9097097443661262730 0
5479286274102038350 0
8358287226647180272 0
1575348026143060262 0
2898039168148135475 0
5704340067041268872 0
4238569382617095683 0
2634941645694024008 0
4554709988961131844 0
8010305097790229238 0
3146041964026193718 0
1766309447527205292 0
8574268615075871266 0
2676712296739223287 0
7300146112836671204 0
8036668467279309720 0
326848976785761055 0
2425210456924094452 0
3945502268627106819 0
397610003313809479 0
4870206527181282082 0
8618235208073464830 0
9154413988426850344 0
6135944979433810603 0
8933825303045011811 0
951101610589964371 0
4944374856890782552 0
2231837338161495444 0
7914322331869026358 0
7014063579187780704 0
7022494394937147843 0
6229549097264356545 0
1306878782409839316 0
7833302320587207239 0
8486832490081538161 0
6833265167225374240 0
537881682591818919 0
176500142599925263 0
8842417120938096647 0
8069987650666060979 0
4919068717818900582 0
2859342192217364815 0
2373773328286534913 0
1406185841273623484 0
5547765755187060380 0
3488691680119076015 0
4027249090142818732 0
5674149754776114320 0
1991345170701090210 0
7167587758844143405 0
3293827916431367881 0
5949515657478050373 0
8639748861629993912 0
3985647680262580728 0
7594645369142788189 0
7917118875295942598 0
8124825906110690095 0
5961423453974173576 0
2136803249184735033 0
1091611835056626835 0
3194009621091403069 0
7268203998513071350 0
7113471097758054822 0
8738217317574795005 0
6989523946154104698 0
8435136793757020703 0
8156834206135756149 0
1442270704858011547 0
1945898634473213233 0
8040637916174570841 0
1027643397719627221 0
3517019537193046520 0
8909129921186154208 0
5708435056899607562 0
3570121026987231311 0
8890850719582343266 0
3034126304102593268 0
536923985000107553 0
4981971839464103222 0
2214309819559314985 0
6747219420151414504 0
7211290822615601174 0
3910092266380162039 0
3070566956102217161 0
7017083888504028654 0
497786043370992903 0
6560960154208529435 0
484638674039578386 0
2038209132441436809 0
4477172143635114389 0
4754642224872188701 0
8465514397550078037 0
4765955417384367151 0
3630465180454904533 0
5081574796305745099 0
7591611486942493200 0
1818324948481576275 0
977886883208610586 0
3928116805139350770 0
9084821139172986743 0
8845194350137834709 0
6383421475695454876 0
2846087869063635326 0
4665751807677076541 0
473562589205820269 0
9146749023112458237 0
3005702263810988233 0
3608797679155289096 0
2784151378340209158 0
4535952374620653251 0
2233818063142745864 0
2349801104507118798 0
4319194803354642825 0
6502434942006485514 0
8050128113960680339 0
4462207789051673581 0
8383419257017126050 0
5698069172238316729 0
5319117920841665043 0
627658802566639600 0
3571961253988040881 0
7263058237056094064 0
3346381758623040490 0
6924344841304279105 0
4959507530848918418 0
3141868215542181311 0
7330931254137765616 0
8939231677282278645 0
2970865269844052658 0
8807370586936933460 0
3189810910713744258 0
6602238094853697486 0
2398451069765701129 0
5719457015456474875 0
2198540433979478674 0
5538249101396515541 0
8603633629611887363 0
7058172705643196466 0
374875955239468611 0
808526595439095182 0
130747881176713860 0
2994877118484540763 0
6373345566078511736 0
1101243468030257268 0
3982273328232107013 0
4088991147528465752 0
4806670201580441495 0
8103565696444234096 0
1797113851695657731 0
3601087456972534287 0
1677299292179792036 0
5436393752937415231 0
8890139873153960453 0
7852708568040857344 0
6927082611641989326 0
363236891180186182 0
4256045692022562663 0
849146654141774570 0
1978863502923421399 0
4924406004055589248 0
8831301945365715718 0
3832320458204822293 0
7360769198720378075 0
3815801770096459251 0
4578889530121738909 0
8434198704541718140 0
5057094270129801585 1
5571237156844234930 0
6834755615888729996 0
1316050352998671329 0
5875553404543491453 0
4264224495893828475 0
5743360003498544437 0
3350151911953561852 0
3493942939148047740 0
5017812505695260582 0
2544454407662777042 0
7323671857934339801 0
8136271902846470652 0
4598682573453756377 0
3410731071014163464 0
1632377082571639353 0
6393591969750523616 0
4011025537744154626 0
7031611980081865998 0
7153248103679877733 0
2397088941828383749 0
943191635587660374 0
752654101057557518 0
4403058802112132500 0
9221938580768115238 0
4150767647809422745 0
901979557238932454 0
6587017434906538332 0
7879166245273043283 0
3693905939250220413 0
7528088651256835104 0
448933805366178183 0
9147962891240618020 0
2402176107730039195 0
8115485606333549662 0
7496448179575451153 0
8084998674311089684 0
474292492990742376 0
2879124620021357499 0
7488817519054987060 0
6843461218742493132 0
6693899217507651774 0
2237266699716887227 0
73334192208691057 0
6939828785478722588 0
70539836364804316 0
3409835802626428383 0
2573960630526185944 0
5002384272532731731 0
8907822987142540214 0
8402031153683637601 0
131568404553498632 0
6914869064731057896 0
5494916294240444929 0
7830453428918366667 0
221945577343710651 0
1234631331362584334 0
7727954530865213906 0
8448641110491157036 0
269116538294426723 0
3056603678363196675 0
1188109814886116887 0
1933108258462906443 0
4587518788487834288 0
5515009626579632936 0
4231639928949870251 0
8019640821442752161 1
634223124354333307 0
3730438366218138697 0
8320205709435378518 0
4463951995777860833 0
6141075024258197133 0
1344896897184970376 0
7486457287839027853 0
6152682525099094217 0
4074996662857009538 0
4542688706995862345 0
2803143330534991929 1
565338222012844911 0
7666607351160367357 0
9165729112488668054 0
4858893768218712934 0
7904019676962197318 0
6913486521054305198 0
959619961296767770 0
1505039660988982463 0
1242544085797033660 0
2107245949097325058 0
5839840802290116810 0
4602158704900361156 0
8889072160800540984 0
7111815455174756638 0
5492363411648088350 0
3807834587309040969 0
2142118436990567596 0
2146808049219259363 0
891773576442923407 0
2431228009763969275 0
5573562943117804635 0
6700481346528042371 0
1281480952623542139 0
4968649206916746654 0
8109782732978612375 0
8640168136223971931 0
6005735774653490453 0
4061267798495582509 0
2331595313084844328 0
2140714984850878450 0
9157587026292389363 0
1988982803054934533 0
2653048880683386048 0
8220731922894348032 0
684224614927259149 0
2900577092996406441 1
5752350915811015536 0
6713744866728040058 1
8812074632329160419 0
4241680139778246808 0
5618099152111064505 0
5648740478700906530 0
3137257071232621695 0
7083677158518948720 0
7186974924478653827 0
1701701613610156608 0
2798574272556122239 0
946453659996415253 0
4645767656336932254 0
1880987262946919353 0
2161783484288822625 0
5285168972516312644 0
428832440834267708 0
5920126234791303938 0
943561458210704562 0
5348921124437577475 0
1509641192213972911 0
6523470337475637761 0
3120188493374794949 0
7828569591790148063 0
724602107059921370 0
6751616222797821904 0
5728146038930632851 0
7842360859324503823 0
2480211701200564080 0
2508940448858136500 0
4846833132519559302 0
6353433417597219761 0
5764410662955047211 0
4847872073621964876 0
502095860381687950 0
3473243082999032771 0
3508348496602661279 0
3854439582605298360 0
7733179596449405808 0
5734201516305472864 0
6253317751220253711 0
7322447142588988184 0
8121780299514286917 0
859306338943701740 0
1648005013193306356 0
2985879314596725130 0
4656037457093538902 0
8074028906896294621 0
7155342979796376926 0
8900711477723709922 0
5282394484632283571 0
2810601457012560222 0
8169928530583575204 0
4025383657067308642 0
6781210869827625632 0
8313098965634909466 0
7405774027728810903 0
7071709557662078786 0
6135512985413516438 0
1748669298845344415 0
6008847997386766018 0
7800026663214444965 0
4033819595832583143 0
7111765991850106425 0
8729093687288343136 0
6737477548161168201 0
2294858699738459459 0
7901135302088851839 0
7343894109741074599 0
5147294255366952087 0
2069557444022375515 0
2370620014832857271 0
205625081987940184 0
1505265888243752238 0
4201479226343955942 0
5603794575990693633 0
3061218841656705092 0
5833305018582441093 0
5004842440564386667 1
336699587504385849 0
6102490949814187524 0
3854935033226986946 0
4231939974467894974 0
834039979253491625 0
6757595532438639758 0
539939948063601524 0
126959168799793260 0
5563247760199781733 0
2647043839556987144 0
7915020397626157222 0
1910851179844604593 0
8273790015030124172 0
1259055895490756978 0
5408631291627245759 0
9005626158485658732 0
2585567676506698498 0
5289058898459770109 0
1322810142993311348 0
2333501204783839854 0
2619278071304156344 0
5773814246154551337 0
7623243620733907105 0
2582354445517582178 0
4196955582968643548 0
6219400155875822345 0
1274809597530303724 0
4502420482278583677 0
4967980658899970378 0
7510541543613110956 0
3327447530820555510 0
8854112837483442639 0
9184402296541910741 0
6514612229334043873 0
7919251660596160009 0
9038174361975407934 0
3445989844408410615 0
1670541182673926339 0
8870315298919396529 0
799049574675268290 0
3080830334285149072 0
1289192628406562698 0
8395240245387904111 0
8691773538923076467 0
295273957246800225 0
8998350872612379241 0
1193387389642019999 0
